address,categories,category_ids,city,description,distance,foursquare_id,hours,id,instagram_url,is_nightlife,last_fsq_refresh,lat,lng,location,name,place_id,popularity,price_level,rating,social_media,state,summary,tips,types,website
"6725 W Sunset Blvd, Los Angeles, CA 90028, USA","Night Club, BBQ Joint, American Restaurant","10032, 13026, 13068",Los Angeles,,1735,4a98c9fef964a520372d20e3,,ChIJpQFEASW_woAR5uyTP1jNcg4,https://www.instagram.com/catalinajazzclub,False,2025-05-11 23:46:04.435483+00:00,34.0983963,-118.3374099,"{'lat': 34.0983963, 'lng': -118.3374099}",Catalina Jazz Club,ChIJpQFEASW_woAR5uyTP1jNcg4,,3,4.3,{},CA,"Intimate music venue features the biggest names in jazz & serves drinks, plus Italian-American fare.","Catalina brings some of the best jazz talent to Hollywood. In honor of Black History, see noteworthy examples of African-Americans' accomplishments in music: http://bet.us/BHM, Beautiful location! Amazing performances by Take 6 and Manhattan Transfer!, The best Jazz Club in Hollywood. Period. Delicious dinner and always good live Music and a great atmosphere. From local bands to internationally know celebrities play here.","night_club, bar, restaurant, food, point_of_interest, establishment",http://www.catalinajazzclub.com/
"1090 N Doheny Dr, West Hollywood, CA 90069, USA","Music Venue, Cocktail Bar, Restaurant","13009, 13065, 10039",Los Angeles,,0,b6948b556b0a43459471e2c0,"{'tuesday': 'Closed', 'monday': 'Closed', 'sunday': 'Closed', 'friday': '10:00\u202fPM\u2009–\u20092:00\u202fAM', 'saturday': '10:00\u202fPM\u2009–\u20092:00\u202fAM', 'wednesday': 'Closed', 'thursday': 'Closed'}",ChIJpQruZ-G_woAR9wFRXB3wMb4,,False,,34.0903587,-118.3890702,"{'lat': 34.0903587, 'lng': -118.3890702}",Sunset at EDITION,ChIJpQruZ-G_woAR9wFRXB3wMb4,,,3.5,{},CA,"A Music Venue, Cocktail Bar, and more in downtown LA.",,"night_club, bar, point_of_interest, establishment",http://sunsetatedition.com/
"1168 S Barrington Ave, Los Angeles, CA 90025, USA","Bar, Taco Restaurant, Seafood Restaurant","13306, 13003, 13338",Los Angeles,,2555,56d63821cd105583afdb3338,"{'tuesday': '11:00\u202fAM\u2009–\u200910:00\u202fPM', 'monday': '11:00\u202fAM\u2009–\u200910:00\u202fPM', 'sunday': '12:00\u2009–\u20098:00\u202fPM', 'friday': '11:00\u202fAM\u2009–\u200910:00\u202fPM', 'saturday': '11:00\u202fAM\u2009–\u200912:00\u202fAM', 'wednesday': '11:00\u202fAM\u2009–\u200910:00\u202fPM', 'thursday': '11:00\u202fAM\u2009–\u200910:00\u202fPM'}",ChIJpTqRfji7woARXbVuSe8RO1w,https://www.instagram.com/pitabargrill,False,2025-05-12 00:00:53.683711+00:00,34.049909,-118.4608183,"{'lat': 34.049909, 'lng': -118.4608183}",Pita Bar + Grill - Mediterranean Restaurant Brentwood LA,ChIJpTqRfji7woARXbVuSe8RO1w,,1,4.3,{},CA,"A Bar, Taco Restaurant, and more in downtown LA.","Great happy hour! The food and drinks are top notch - one of my favourite mexican restaurants. The carnitas nachos are the bomb. It's got a relaxed and chill vibe., Best Michelada in Los Angeles. Also get the lobster bacon guacamole., Definitely order the guacamole. The corn taco tortilla are legit.","bar, restaurant, point_of_interest, food, establishment",https://pitabargrill.com/
"2470 Daly St, Lincoln Heights, CA 90031, USA","BBQ Joint, Beer Bar, American Restaurant","13026, 13068, 13006",Los Angeles,,1506,60c50bfee02e0b410e6feee6,,ChIJpYKxP7PHwoARtQkSZaT-9G8,http://instagram.com,False,2025-05-11 23:52:25.461032+00:00,34.0755178,-118.2154363,"{'lat': 34.0755178, 'lng': -118.2154363}",Bar Dogz,ChIJpYKxP7PHwoARtQkSZaT-9G8,,,,{},CA,"A BBQ Joint, Beer Bar, and more in downtown LA.","Some of the best ribs in LA. Like you seriously don’t even need BBQ sauce on them., TikTok: one of the best burgers in LA","bar, point_of_interest, establishment",https://bardogz.com/
"692 N Robertson Blvd, West Hollywood, CA 90069, USA","Night Club, Gay Bar, Restaurant","10032, 13065, 13011",Los Angeles,,0,41cf5080f964a520a61e1fe3,"{'tuesday': '11:00\u202fAM\u2009–\u20092:00\u202fAM', 'monday': '11:00\u202fAM\u2009–\u20092:00\u202fAM', 'sunday': '10:00\u202fAM\u2009–\u20092:00\u202fAM', 'friday': '11:00\u202fAM\u2009–\u20092:00\u202fAM', 'saturday': '10:00\u202fAM\u2009–\u20092:00\u202fAM', 'wednesday': '11:00\u202fAM\u2009–\u20092:00\u202fAM', 'thursday': '11:00\u202fAM\u2009–\u20092:00\u202fAM'}",ChIJq3zyY6--woARAsdovehTDMw,,False,2025-05-12 00:46:10.021688+00:00,34.0833663,-118.3851013,"{'lat': 34.0833663, 'lng': -118.3851013}",The Abbey Food & Bar,ChIJq3zyY6--woARAsdovehTDMw,,2,4.2,{},CA,Cocktails & shared plates are served at this lively gay lounge with outdoor terraces & dance floor.,"Great atmosphere. Found it via TMZ tour but the lady forgot to mention it was a gay bar. That being said my husband and I did have a great time here even though we didn't anticipate going to a gay bar, Love the Abbey! The burning orange :it's good but is flat in flavor. The hummus plate is ok but It is not traditional hummus at all. Just add some tahini and some lime juice and youll be set Abbey :), It’s an amazing environment fun times good cocktails and decent music depending on the night. I would not fully classify it as a gay only bar but definitely gay friendly as all of Weho is🏳️‍🌈","night_club, bar, restaurant, food, point_of_interest, establishment",https://www.theabbeyweho.com/
"100 W 9th St, Los Angeles, CA 90015, USA","Cocktail Bar, Lounge, BBQ Joint","13016, 13009, 13026",Los Angeles,,1291,4dd5b40245ddced8205d2c8e,"{'tuesday': 'Closed', 'monday': 'Closed', 'sunday': '11:00\u202fAM\u2009–\u200912:00\u202fAM', 'friday': '4:00\u202fPM\u2009–\u20092:00\u202fAM', 'saturday': '11:00\u202fAM\u2009–\u20092:00\u202fAM', 'wednesday': '4:00\u202fPM\u2009–\u200912:00\u202fAM', 'thursday': '4:00\u202fPM\u2009–\u20092:00\u202fAM'}",ChIJq5qIBsvHwoARVy_uNNbIlJc,,False,2025-05-11 23:49:39.254708+00:00,34.04164069999999,-118.2552946,"{'lat': 34.04164069999999, 'lng': -118.2552946}",Pattern Bar,ChIJq5qIBsvHwoARVy_uNNbIlJc,,2,4.4,{},CA,Drinks named for designers & vintage sewing machines as decor give this lounge a fashionable vibe.,"Classy vibe, pretty empty on a Friday night though! Good service. The Westwood (pictured) was bomb. The Chanel was WAY too spicy with real pepper seeds in the drink! The Lagerfeld was OK, a bit sweet, Great little bar, not in the spring street mix. But, don't hold that against them. It's simply a gem, grey music, grey interior and drinks. Reminds me of someplace in LES or soho..., My craving for this one came by way of their Pinterest account. And it was just exceptional! Great service and killer cocktails, enclosed in a comfortable locale with an amazing atmo & fun late motif.","bar, night_club, restaurant, point_of_interest, food, establishment",
"200 Pine Ave, Long Beach, CA 90802, USA","Night Club, Lounge","10032, 13016",Los Angeles,,153,bcbbbc0657344a15dac282ee,"{'tuesday': '5:00\u202fPM\u2009–\u20092:00\u202fAM', 'monday': 'Closed', 'sunday': '12:00\u2009–\u20097:00\u202fPM', 'friday': '5:00\u202fPM\u2009–\u20092:00\u202fAM', 'saturday': '12:00\u202fPM\u2009–\u20091:30\u202fAM', 'wednesday': '5:00\u202fPM\u2009–\u20092:00\u202fAM', 'thursday': '5:00\u202fPM\u2009–\u20092:00\u202fAM'}",ChIJq6pqpTkx3YARU4JJ1DhCr7k,https://www.instagram.com/agavesnightlife,False,2025-05-11 23:57:23.251790+00:00,33.7697126,-118.1921103,"{'lat': 33.7697126, 'lng': -118.1921103}",Agaves Ultra Lounge,ChIJq6pqpTkx3YARU4JJ1DhCr7k,,,3.9,{},CA,A Night Club and Lounge in downtown LA.,,"bar, point_of_interest, establishment",https://agavesultralounge.com/
"1212 3rd Street Promenade, Santa Monica, CA 90401, USA","Cocktail Bar, Lounge, American Restaurant","13016, 13009, 13068",Los Angeles,,0,5780c762cd1018ed24aefe59,"{'tuesday': '5:00\u2009–\u200910:00\u202fPM', 'monday': '5:00\u2009–\u200910:00\u202fPM', 'sunday': '11:00\u202fAM\u2009–\u200910:00\u202fPM', 'friday': '5:00\u202fPM\u2009–\u200912:00\u202fAM', 'saturday': '11:00\u202fAM\u2009–\u200912:00\u202fAM', 'wednesday': '5:00\u2009–\u200910:00\u202fPM', 'thursday': '5:00\u2009–\u200910:00\u202fPM'}",ChIJq7OSk8WkwoARIhDrvzps_Cs,https://www.instagram.com/1212santamonica,False,2025-05-12 00:41:41.166872+00:00,34.0178522,-118.4990463,"{'lat': 34.0178522, 'lng': -118.4990463}",1212 Santa Monica,ChIJq7OSk8WkwoARIhDrvzps_Cs,,2,4.5,{},CA,"Vintage-chic, 2-story restaurant & lounge with world-inspired eats & creative cocktails & infusions.","Slow service. Fave: miso marinated black cod, cheesecake, decor; Skip: roasted truffled pumpkin, The gnoccis with garlic bread was a 10/10.Perfect recommendation from Anna! Ambiance is quite good, for my personal feeling the music was a bit to loud, but overall very very good!, Tuna tartare on a toast","night_club, bar, restaurant, food, point_of_interest, establishment",http://1212santamonica.com/
"6669 Hollywood Blvd, Los Angeles, CA 90028, USA","Bar, Mexican Restaurant","13003, 13303",Los Angeles,,0,4e1f7836d22d0a3f59e3e26d,"{'tuesday': '12:00\u202fPM\u2009–\u20092:00\u202fAM', 'monday': '12:00\u202fPM\u2009–\u20092:00\u202fAM', 'sunday': '11:30\u202fAM\u2009–\u20092:00\u202fAM', 'friday': '12:00\u202fPM\u2009–\u20092:00\u202fAM', 'saturday': '11:30\u202fAM\u2009–\u20092:00\u202fAM', 'wednesday': '12:00\u202fPM\u2009–\u20092:00\u202fAM', 'thursday': '12:00\u202fPM\u2009–\u20092:00\u202fAM'}",ChIJqabsWyO_woARYoeacxiEhbw,https://www.instagram.com/cabocantina,False,2025-05-12 00:45:14.613805+00:00,34.1017245,-118.3355517,"{'lat': 34.1017458, 'lng': -118.3355528}",Cabo Cantina,ChIJqabsWyO_woARYoeacxiEhbw,,2,4,{},CA,"Relaxed local chain with Mexican fare & margaritas, plus multiple TVs & live sports screenings.","A perfect Hollywood location for a taco and a fistfight. Don’t forget to get your photo taken on the way in so they they can prosecute., The Carne Asada Fries are the BEST :). The margaritas are good as well. It depends on what day you go. Sometimes they will add alcohol and at other times they will be watered down., A self serve kind of spot. You get your own water and the servers could take a 30 min break while you are there and you have to go to the bar for anything you need.","bar, restaurant, food, point_of_interest, establishment",http://www.cabocantina.com/
"448 S Hill St, Los Angeles, CA 90013, USA",French Restaurant,13148,Los Angeles,,0,4e1f936a628469a57402c1db,"{'tuesday': '4:00\u202fPM\u2009–\u20091:00\u202fAM', 'monday': '12:30\u2009–\u20091:00\u202fAM, 4:00\u202fPM\u2009–\u20091:00\u202fAM', 'sunday': '10:00\u202fAM\u2009–\u20093:30\u202fPM, 4:30\u202fPM\u2009–\u200912:00\u202fAM', 'friday': '4:00\u202fPM\u2009–\u20091:30\u202fAM', 'saturday': '10:00\u202fAM\u2009–\u20093:30\u202fPM, 4:30\u202fPM\u2009–\u20091:30\u202fAM', 'wednesday': '4:00\u202fPM\u2009–\u20091:00\u202fAM', 'thursday': '4:00\u202fPM\u2009–\u20091:30\u202fAM'}",ChIJqbKnF0vGwoARREUrVhYGqTU,https://www.instagram.com/perchlosangeles/,False,2025-05-12 00:47:43.499946+00:00,34.0489961,-118.2514107,"{'lat': 34.0489971, 'lng': -118.2514145}",Perch,ChIJqbKnF0vGwoARREUrVhYGqTU,,3,4.4,{},CA,"Glamorous rooftop setting with French small plates, handcrafted cocktails & grand views of the city.","A hot spot in LA! Brunch is popular and reservations are recommended. Live bands in the evenings on weekdays and mixologists. You will find some of the best rooftop views of Downtown LA., What a view! This is a great place to celebrate. We loved all the cocktails, and you can’t go wrong with the food. Make sure to make a reservation in advance- we got seated immediately with opentable., Los Angeles - Top treats: Tuna tartare and a panoramic view on the Perch restaurant’s roof terrace. You will find more tipps about Concept Store in the digital LH Magazin www.lufthansa.com/magazin.","bar, restaurant, food, point_of_interest, establishment",http://perchla.com/
"2900 N Main St, Los Angeles, CA 90031, USA","Pool Hall, Restaurant","13065, 10045",Los Angeles,,1882,f1d92454ccaf483fecabf46d,"{'tuesday': 'Closed', 'monday': 'Closed', 'sunday': '2:30\u202fPM\u2009–\u20092:00\u202fAM', 'friday': '2:30\u202fPM\u2009–\u20092:00\u202fAM', 'saturday': '2:30\u202fPM\u2009–\u20092:00\u202fAM', 'wednesday': 'Closed', 'thursday': 'Closed'}",ChIJqzzH_XnGwoARYO_KOK6og_o,,False,2025-05-11 23:52:30.345565+00:00,34.0658776,-118.2112773,"{'lat': 34.0658776, 'lng': -118.2112773}",LAURAS POOL AND BAR,ChIJqzzH_XnGwoARYO_KOK6og_o,,,4.5,{},CA,A Pool Hall and Restaurant in downtown LA.,,"bar, point_of_interest, establishment",
"545 S Figueroa St, Los Angeles, CA 90071, USA",Lounge,13016,Los Angeles,,1521,4b62449df964a5207d3f2ae3,"{'tuesday': 'Open 24 hours', 'monday': 'Open 24 hours', 'sunday': 'Open 24 hours', 'friday': 'Open 24 hours', 'saturday': 'Open 24 hours', 'wednesday': 'Open 24 hours', 'thursday': 'Open 24 hours'}",ChIJr7p1gLHHwoAR7wwpT0-15Sg,https://www.instagram.com/jonathanclub/,False,2025-05-11 23:49:31.095768+00:00,34.0512919,-118.2584373,"{'lat': 34.0512919, 'lng': -118.2584373}",Jonathan Club,ChIJr7p1gLHHwoAR7wwpT0-15Sg,,,4.7,{},CA,A Lounge in downtown LA.,"Power lunch w some hungry sharks., The sand dab special was delicious! 🍽🧈, Thursday nights are the great buffets and the new menu is amazing!","bar, gym, health, restaurant, food, point_of_interest, establishment",https://www.jc.org/
"737 Lamar St, Los Angeles, CA 90031, USA",Restaurant,13065,Los Angeles,,2842,09b7534e2a0917a1cade5353,"{'tuesday': 'Closed', 'monday': 'Closed', 'sunday': '10:30\u202fAM\u2009–\u20096:00\u202fPM', 'friday': '10:30\u202fAM\u2009–\u20097:00\u202fPM', 'saturday': '10:30\u202fAM\u2009–\u20097:00\u202fPM', 'wednesday': '10:30\u202fAM\u2009–\u20095:00\u202fPM', 'thursday': '10:30\u202fAM\u2009–\u20095:00\u202fPM'}",ChIJrTgJBw7HwoARgKLuu31MnU0,https://www.instagram.com/sanantoniowinery/,False,2025-05-11 23:52:37.526695+00:00,34.0642833,-118.2243367,"{'lat': 34.0642833, 'lng': -118.2243367}",The 1917 Wine Bar & Bistro,ChIJrTgJBw7HwoARgKLuu31MnU0,,,4.8,{},CA,A Restaurant in downtown LA.,,"bar, restaurant, food, point_of_interest, establishment",https://sanantoniowinery.com/locations/los-angeles/the-1917-wine-bar-bistro/the-1917-bistro/
"3229 Helms Ave, Los Angeles, CA 90034, USA","Burger Joint, Gastropub, New American Restaurant","13057, 13314, 13031",Los Angeles,,0,4a0a463ef964a52098741fe3,"{'tuesday': '5:00\u2009–\u200910:00\u202fPM', 'monday': '5:00\u2009–\u200910:00\u202fPM', 'sunday': '12:00\u2009–\u200910:00\u202fPM', 'friday': '12:00\u202fPM\u2009–\u200912:00\u202fAM', 'saturday': '12:00\u202fPM\u2009–\u200912:00\u202fAM', 'wednesday': '5:00\u2009–\u200910:00\u202fPM', 'thursday': '5:00\u2009–\u200910:00\u202fPM'}",ChIJraWfUYK5woARS-2eei5FyqA,https://www.instagram.com/fathersofficeofficial/,False,2025-05-12 00:43:51.607610+00:00,34.03040769999999,-118.384824,"{'lat': 34.0304077, 'lng': -118.384824}",Father's Office,ChIJraWfUYK5woARS-2eei5FyqA,,2,4.3,{},CA,Lively gastropub (with a big patio) known for gourmet burgers & dozens of craft beers on tap.,"For newbies: this is a seat yourself scenario, walk up and order at the bar. Don't order your burger well done, and it's probably big enough for two. One of the best beer selections on the West Side., This heavenly creation made with dry-aged beef, arugula, Gruyère cheese and a bacon-onion compote is like eating French onion soup. Word to the wise: Dont ask for ketchup here; they’ll laugh you away., The gourmet burger comes with blue cheese, arugula and bacon compote and the fries with aioli. We might object, except that our mouths are too full of potato-y goodness.","bar, restaurant, food, point_of_interest, establishment",http://www.fathersoffice.com/
"1735 Vine St, Los Angeles, CA 90028, USA","Music Venue, Bar, Bistro","13027, 13003, 10039",Los Angeles,,0,44732f28f964a520a5331fe3,"{'tuesday': '10:00\u202fAM\u2009–\u20095:00\u202fPM', 'monday': '10:00\u202fAM\u2009–\u20095:00\u202fPM', 'sunday': 'Closed', 'friday': '10:00\u202fAM\u2009–\u20095:00\u202fPM, 9:00\u202fPM\u2009–\u20093:00\u202fAM', 'saturday': '9:00\u202fPM\u2009–\u20093:00\u202fAM', 'wednesday': '10:00\u202fAM\u2009–\u20095:00\u202fPM', 'thursday': '10:00\u202fAM\u2009–\u20095:00\u202fPM'}",ChIJrw4SODm_woAR362Sui6yl9o,https://www.instagram.com/avalonhollywood/,False,,34.1027414,-118.3272224,"{'lat': 34.1027418, 'lng': -118.3271099}",AVALON Hollywood & Bardot,ChIJrw4SODm_woAR362Sui6yl9o,,3,4.3,{},CA,"Electronic music fans dance into the wee hours at this huge nightclub, housed in a historic theater.","Hollywood's premier nightclub. One of the only places open till 6 or 8am with the hottest DJs on the planet! Be sure to buy tickets ahead of time, and get there before 11, you may be waiting a while!, The historic Hollywood venue has seen several transformations over the years, but no matter the name (El Capitan, the Palace, etc.) the 1920s Art Deco splendor & dance-friendly layout have remained!, For house-music aficionados, Avalon Hollywood is dance and DJ central Thurs.-Sat. Upstairs, find Bardot, a hip French-inspired bar and lounge with its own free shows featuring DJs and rock bands.","night_club, point_of_interest, establishment",http://www.avalonhollywood.com/
"3760 Wilshire Blvd, Los Angeles, CA 90010, USA","Night Club, Asian Restaurant, Lounge","10032, 13072, 13016",Los Angeles,,0,58251f371632352ed5f28ed0,"{'tuesday': 'Closed', 'monday': 'Closed', 'sunday': 'Closed', 'friday': '10:00\u202fPM\u2009–\u20091:45\u202fAM', 'saturday': '10:00\u202fPM\u2009–\u20091:45\u202fAM', 'wednesday': 'Closed', 'thursday': 'Closed'}",ChIJryINKIW4woARDWNezq8M2iQ,https://www.instagram.com/terracotta.la/,False,2025-05-12 00:56:54.321103+00:00,34.0615141,-118.3083349,"{'lat': 34.0615141, 'lng': -118.3083349}",Terracotta,ChIJryINKIW4woARDWNezq8M2iQ,,2,3.6,{},CA,Pre-theater dining in decorative art deco room with an eclectic menu & craft cocktails.,"Good spot for bday party. HH till 8:00pm on a Saturday night. Big bar and spacious, with a dj playing unce unce unce. The food was alright, good korean bar food for sharing., Service was spotty and food was only okay., Great fusion food!","night_club, bar, point_of_interest, establishment",https://www.terracottala.com/
"141 S Lake Ave, Pasadena, CA 91101, USA",Italian Restaurant,13236,Los Angeles,,1652,4b7df911f964a520ebdc2fe3,"{'tuesday': '11:30\u202fAM\u2009–\u20092:30\u202fPM, 4:30\u2009–\u20099:30\u202fPM', 'monday': '11:30\u202fAM\u2009–\u20092:30\u202fPM, 4:30\u2009–\u20099:30\u202fPM', 'sunday': '4:30\u2009–\u20099:30\u202fPM', 'friday': '11:30\u202fAM\u2009–\u20092:30\u202fPM, 4:30\u2009–\u200910:00\u202fPM', 'saturday': '4:30\u2009–\u200910:00\u202fPM', 'wednesday': '11:30\u202fAM\u2009–\u20092:30\u202fPM, 4:30\u2009–\u20099:30\u202fPM', 'thursday': '11:30\u202fAM\u2009–\u20092:30\u202fPM, 4:30\u2009–\u20099:30\u202fPM'}",ChIJs2bbs13DwoARpuGbx2a5juM,https://www.instagram.com/celestinoristorante/,False,2025-05-11 23:57:56.531662+00:00,34.14335899999999,-118.132506,"{'lat': 34.14335899999999, 'lng': -118.132506}",Celestino Ristorante & Bar,ChIJs2bbs13DwoARpuGbx2a5juM,,2,4.4,{},CA,Informal spot serving traditional Italian dishes in a bustling dining room & on a covered patio.,"We sat outside on the patio by the entrance. Our waiter was very helpful and attentive. He helped make our meal great by helping us with the menu and selecting the right wine. An excellent experience., The showstopper secret menu item - spaghetti alla bottarga - a simple pasta dish enlivened by shaved, dried fish roe., had a great experience at Celestino! my swordfish was fantastic, and the arugula and grilled artichoke salad was outstanding. the service was top notch. excellent bar service too!","bar, restaurant, point_of_interest, food, establishment",https://www.celestinopasadena.com/
